path,event_label,view_label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 091777.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 095760.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 095333.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 011869.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1308.jpg,EventClasses,gattempts,0,5,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 03844.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 24857.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13277.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 14234.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 00270.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 002675.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 1296.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1931.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0852.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9025.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 051976.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 055199.jpg,ViewClasses,MediumView,1,0,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1505.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 000004.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 13662.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 03691.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 090777.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0510.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 005974.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02475.jpg,EventClasses,freekick,0,4,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4244.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0948.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 019129.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 051912.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 090840.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 08202.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 22464.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 00194.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6805.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06391.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 070000.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 13566.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2199.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0186.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3288.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2476.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 070709.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06237.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3460.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 026535.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 03442.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 17636.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 000853 - Copy.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2288.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1668.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23746.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27183.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21227.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 125209.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4466.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27956.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3266.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 052361.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 07697.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23737.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4415.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1426.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 29936.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0503.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 00198.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06410.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 2517.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 104102.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8002.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\corner\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0966.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01945.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10337.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 132315.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 093353.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 126801.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03624.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 020404.jpg,ViewClasses,MediumView,1,0,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4845.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 000695.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8566.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0745.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0801.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0202.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 20 Famous Red Cards In Football 01055.jpg,EventClasses,yellowcard,0,13,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 04295.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 021619.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 22945.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 059449.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 115028.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 075424.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 23721.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10277.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 13847.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0951.jpg,EventClasses,offside,0,8,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01160.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 23454.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1918.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 10763.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 085008.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4459.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4137.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2118.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 054755.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 01684.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11941.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27362.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03389.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1306.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8522.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28004.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\All 169 Goals scored in the World Cup 2018 - Part 1 15408.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 020401.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3200.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3206.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4258.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 105453.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 03219.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0899.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05629.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1582.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 073791.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 03493.jpg,EventClasses,playercelebration,0,9,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 25311.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11948.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 023364.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1909.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0807.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3192.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 085733.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20272.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4042.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2039.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 16563.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 093968.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2243.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10893.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 018596.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27213.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 22727.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02469.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06288.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 13230.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 13123.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\redc\All Red Cards FIFA World Cup 2018_clip2 0107.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0841.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 026243.jpg,ViewClasses,MediumView,1,0,train
