path,task,label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02312.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 29624.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 20820.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2308.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 22945.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2494.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01072.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0870.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 01256.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 00273.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2476.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 08709.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 4415.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1347.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 09180.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10112.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11941.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 19400.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 00928.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00643.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 05016.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 11179.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2543.jpg,event,plentystock,6,-1,test
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0211.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05577.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5981.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 0797.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 24535.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3292.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1658.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 03720.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2275.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1441.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 16128.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03647.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9002.jpg,event,offside,4,-1,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 20 Famous Red Cards In Football 00308.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1346.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 08045.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 19242.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01183.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 26003.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 01869.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1918.jpg,event,redc,7,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3985.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03402.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01074.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0605.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5953.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 03312.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 09146.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1377.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03634.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4834.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8949.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01100.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1927.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8946.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 1350.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8036.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1279.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 04351.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\16 Yellow Cards and 4 Red Cards in a Single Game 3385.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06692.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 1274.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0358.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3516.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 03494.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1634.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 06776.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 22362.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1954.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 19760.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01582.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11940.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 06753.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4440.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 08120.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1512.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23149.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2085.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 05416.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0024.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 27184.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0886.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 22027.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0924.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06410.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 04345.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21970.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 2501.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1391.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 13162.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1496.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 00977.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06276.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0418.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 14303.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01228.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0959.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 06812.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13374.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2108.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1426.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 04993.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 1574.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0222.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2080.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\All 169 Goals scored in the World Cup 2018 - Part 1 15543.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2758.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 14829.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8062.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 0159.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0060.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8493.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\All 169 Goals scored in the World Cup 2018 - Part 1 29483.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2458.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 12633.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01319.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 21690.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2958.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 0818.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01580.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2358.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1634.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 00706.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2026.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2573.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 02395.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1729.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03688.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01961.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27295.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0361.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01758.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09819.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 3684.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1058.jpg,event,freekick,1,-1,train
